Brent_Oil,DollarIndex,Ind_Prod,Fed_Funds,Total_AutoSales,DollarIndex_1W_Chg,DollarIndex_1M_Chg,DollarIndex_1Q_Chg,Real_GDP,IR_Diff
115.54,120.5232,102.8224,1.21,13.748,-0.649487145034533,0.2258597806598983,10.9989362730877,86.59193006006862,-312.59000000000003
85.43,113.6828,100.3542,0.08,13.25,0.7940617375021386,10.90279952432378,0.32086354298301867,89.18802679844012,-308.22
70.48,96.0325,84.6746,0.21,10.149,-7.82174920067229,-21.784899820817728,-22.431389147139047,66.954867545044,-125.49000000000001
73.63,120.5106,102.8143,4.65,15.439,1.4017453029036897,2.109887689003176,16.752455218956985,86.14798968662176,-250.25
96.11,121.5175,103.3081,5.33,16.27,14.19572678166665,28.945810236080117,0.2892701808248077,84.59373291505037,-207.76999999999998
54.16,116.8429,99.0492,0.79,17.061,-3.0536029577707846,0.5836530655989769,10.079297710757906,77.46313532219179,-148.91
108.54,94.0802,101.8273,0.09,16.695,-17.24324172170284,0.27926351177063324,-23.882963833157767,74.08405365630868,-176.41
48.94,111.2295,98.7315,0.38,17.735,15.824850961913928,-3.4639609028585983,-6.809169489437961,77.89337362939281,-125.82000000000001
44.98,111.7965,100.1563,0.12,18.27,-7.230982170862976,10.581321854144798,21.080728066698295,77.54555320464554,-132.18
107.77,92.0193,95.6778,0.08,13.743,-24.274857530808312,-18.7048332208397,-1.5583679233172165,68.88122939309501,-219.92
64.68,105.8037,100.4588,0.13,17.889,-9.44789970122275,10.400788847614685,12.778846071851891,76.91666561473046,-149.37
42.73,119.2941,95.0037,0.09,15.279,26.800431971870808,-1.9679691409816402,29.007319067208236,83.77310299990711,-246.81
42.43,110.9466,98.4775,0.37,17.669,-0.2543390017935909,1.029540321993161,17.711978237205138,78.2942608957622,-125.03
47.64,110.6414,100.633,0.14,18.281,-1.0332166033820256,16.930136606997557,-1.5880555170119548,77.48118299943579,-127.06
124.44,90.1921,96.5609,0.13,14.594,-1.98567039740577,-1.9131866542398068,-26.58726218131442,68.38811749640527,-228.87
77.36,91.7419,87.5809,0.12,10.576,-13.290461486696593,-23.014909992917588,0.4492421024048676,67.67039245481712,-142.88
97.13,127.3093,103.5326,2.56,14.191,6.718857009692836,4.944477463315389,35.907632262734126,87.71867207035137,-286.64
125.85,90.3266,96.5609,0.13,14.594,-18.585517717532586,-19.91413919309992,-17.462919508468755,68.38811749640527,-228.87
111.96,92.7183,96.1809,0.07,13.798,-16.199270797368804,-11.002934307788436,0.10051260348153956,68.86485963128732,-219.53
103.08,93.4003,100.1582,0.08,16.079,3.5570742892115925,-21.40978941425238,-18.539098490623307,73.43878257155062,-177.22
51.34,110.1371,100.1563,0.12,18.27,20.05103447824821,3.501028083404445,17.46341036806669,77.54555320464554,-132.18
61.25,111.4809,101.2493,1.16,18.003,-12.433027280803511,-7.502538930264047,17.01623602912157,76.40057181216739,-156.04
45.82,112.6743,98.8452,0.39,18.109,24.74099545427371,-0.8871174883095745,-6.244523789117718,78.68621538435907,-147.01000000000002
77.69,118.7686,102.6309,5.33,16.574,28.09617950285974,23.675422383047405,29.526699042361425,84.19534433280862,-201.36999999999998
75.15,92.8694,88.2404,0.12,11.284,-0.5684135918193056,-22.93673751520613,-14.39795667238457,67.40948345272766,-171.07999999999998
115.0,90.5583,97.5311,0.16,14.83,-17.776752792655703,-25.477153496409976,-28.738748167482818,70.88827826177052,-220.44
58.31,101.9942,103.6151,0.12,17.178,-8.509708838016195,-12.708260407778305,-15.877880727846172,75.81768196671351,-154.28
41.27,116.2781,96.5256,0.09,16.663,3.198422355408459,23.594656473944564,25.86443914287817,84.62857494169045,-318.81
58.01,117.6628,101.5878,1.83,17.087,-0.9310541675156547,5.783807353265091,28.58661904798334,85.1719391028757,-208.47
86.9,92.2029,90.4607,0.2,11.454,-0.717674497735532,-17.526130066683653,-16.116192704703714,68.90518070127827,-178.10000000000002
60.99,117.9488,102.7814,2.13,17.859,30.24626124827874,28.17832780731868,3.7384936612892883,84.73137371307159,-182.57
72.73,92.943,89.1897,0.11,10.893,-8.87423010328039,-12.155245988561846,-11.525240765614186,67.88700985801516,-168.69
30.15,114.127,98.9232,0.38,18.096,-1.849961428678315,-4.331396104249919,23.064829362079763,78.05782940641116,-116.32000000000001
65.51,114.5108,100.0668,0.1,15.306,-2.678841570997803,3.2125364815145385,-2.792272672094509,87.60845092171151,-394.2
91.11,91.5555,93.5916,0.18,12.605,-0.7021471125094769,-17.250233637679933,-15.530868821922471,69.43953880764904,-214.62
70.51,116.0206,101.1948,0.08,13.244,-1.634777123633313,28.6372088021013,4.437161145832302,87.79879134497592,-307.02000000000004
65.18,110.8741,98.3317,0.07,18.502,19.29257717095425,20.85437515464581,-2.6579105630742395,87.31841560700576,-466.43
84.08,121.4886,102.7267,5.33,16.098,6.450357934581663,-4.572093319184056,5.170274966000421,90.88188546040237,-197.76999999999998
110.74,93.5536,99.4897,0.08,15.827,-18.30150518553708,3.5725910196996224,-22.662969842612178,72.62112774998288,-170.11999999999998
71.75,95.6345,92.2549,0.18,11.948,4.455221150012845,3.1452259154880924,5.507350304768743,69.58299211874727,-173.62
120.69,90.23,97.0662,0.1,14.975,-22.22932823998497,-3.394314579289359,-4.201420150508772,68.53128599520866,-212.4
55.05,114.5368,99.0492,0.79,17.061,3.303476646033654,3.994748363630407,8.67518646750234,77.46313532219179,-148.91
110.13,92.854,99.9037,0.09,15.727,-23.569783502320384,-16.708602101346514,-22.783563794577365,73.57423962956148,-178.71
49.25,111.1726,98.7427,0.4,17.927,18.833053992577508,-1.3327795247008445,8.453983983485958,78.54097570101229,-157.79999999999998
100.71,94.6947,102.6322,0.09,17.239,-0.982699757932548,-20.269583037941008,-22.874490959439655,74.97779836604059,-181.01
87.31,121.9692,102.8868,5.33,16.016,35.17588385237724,31.334110051319385,3.3457746747387107,84.39160260239461,-200.26999999999998
71.3,94.1401,89.5046,0.13,10.315,-17.807988349595938,3.9552420926629583,-0.1051579385223933,67.95168468480907,-171.37
84.02,97.2869,102.9611,0.09,16.756,4.774053891054786,-4.615262436491485,-16.251036242445004,75.44151539401086,-161.91
74.77,112.8581,103.2256,1.82,17.743,1.5161109841813403,-2.9412245298125805,20.29446312122807,80.98444334669227,-159.88
78.34,112.5507,100.0668,0.1,15.306,18.856387949906384,-4.344703678647798,-2.317291944936972,87.60845092171151,-394.2
58.56,116.7891,104.0126,2.2,18.061,-4.247055814090772,26.66532180658092,15.519654516517978,82.81220852435132,-156.20000000000002
110.3,90.5352,98.1736,0.14,15.813,-3.8292927243544495,-23.241949049078926,-20.015972916718194,71.85886075129812,-213.06
122.2,118.0642,102.8224,1.21,13.748,21.356729426058397,27.02860893235639,23.193998080053426,86.59193006006862,-312.59000000000003
103.37,92.809,99.0383,0.11,15.884,-17.7648746523289,-18.679190726120897,-23.732567226756096,72.13968080105911,-190.48999999999998
39.44,119.9622,91.6745,0.08,13.545,6.585032345422981,4.760599000268972,9.23927296568805,77.4818407495603,-244.72
106.97,90.7296,95.6778,0.08,13.743,-22.313298073193476,-0.9020757900945253,-4.113428406561692,68.88122939309501,-219.92
47.92,110.4356,100.337,1.04,17.13,21.98084281031023,-4.81380030787637,20.102271528515626,77.3771578822344,-147.46
54.9,116.2136,98.4356,0.66,17.699,-1.567452284435078,4.815822631254729,-2.4795163818596255,77.42694441939952,-145.54
68.56,107.9454,101.4852,1.41,17.176,16.309194151429285,-11.147712624888262,-11.017705716954174,81.68703161227843,-163.69
109.89,91.1609,97.5311,0.16,14.83,-24.008646056841233,-2.557571274648973,-19.174427594620667,70.88827826177052,-220.44
42.36,103.7656,88.3712,0.15,9.786,14.367968116248719,8.502266441503847,-0.3990159462398557,68.09181203493557,-101.35
45.53,103.2305,88.3712,0.15,9.786,-6.524254859845913,14.40817909786103,-13.138322533524837,68.09181203493557,-101.35
86.82,92.9013,90.4607,0.2,11.454,-20.05987251061837,-18.889562131995994,-12.696266196542483,68.90518070127827,-178.10000000000002
51.74,105.2058,102.7923,0.11,16.91,-2.5379497412580942,13.302388696232793,-12.709088374686372,76.9489237349146,-155.48999999999998
67.03,113.9431,98.1929,0.07,18.287,24.99119688375171,2.4920708879705877,0.2289704335220355,85.31269110263862,-454.13
109.21,92.075,95.0244,0.08,13.356,-11.26635416746976,-2.7664695067411316,-4.121000702887034,69.05510664307118,-265.02000000000004
110.3,93.2175,100.1582,0.08,16.079,-9.699652718915441,-23.572918408909793,-22.647883256742563,73.43878257155062,-177.22
57.69,111.2134,99.7482,1.15,18.313,19.7113495720727,18.136054667458378,-8.479519410784464,76.66378152453994,-158.95
75.68,116.2346,103.9297,2.19,17.991,10.483072226055977,19.47610623835274,-0.5206135760067565,82.75389283623186,-153.21
106.63,92.1867,99.9037,0.09,15.727,-19.0940917001556,-18.31627503918637,-2.012644530942753,73.57423962956148,-178.71
50.63,116.616,99.0492,0.79,17.061,26.65327178930219,3.6119722045264924,4.8426901136838785,77.46313532219179,-148.91
64.09,112.1718,95.5072,0.08,16.076,20.333413790329068,-3.953536759851728,0.33569923924274825,85.74219505810314,-387.82
58.7,95.8788,84.9436,0.18,10.176,-13.7884463562844,5.902234710919063,4.194228819388979,67.51056698369183,-115.32
97.7,95.9106,102.9417,0.09,16.959,-17.48532708849172,-18.764028384556873,-9.350429143782312,74.9724310143719,-176.41
55.54,116.2777,101.3372,1.55,16.841,26.1328369493647,25.287095001562342,-2.528540807969548,83.83935868616409,-236.64999999999998
50.08,110.3811,100.337,1.04,17.13,-5.346521918090142,-7.986765831236831,-0.5097046687325246,77.3771578822344,-147.46
61.22,116.0015,104.0126,2.2,18.061,3.4141379562421026,27.854085105632542,4.844569934942977,82.81220852435132,-156.20000000000002
77.27,94.1431,92.2549,0.18,11.948,-1.8103063450940038,-14.752941986098678,4.3806497464855765,69.58299211874727,-173.62
110.9,93.6073,102.2392,0.09,17.137,-2.401507236947753,-19.452370462665304,2.0333130227300655,73.94333904557696,-176.41
112.62,92.2033,97.2734,0.13,14.444,-20.704227895804607,-14.583391232975195,-27.575361737123682,68.05765533799007,-185.07
110.55,92.0142,96.1809,0.07,13.798,-16.639533398380703,0.9360372703648201,1.8683311449783302,68.86485963128732,-219.53
69.64,108.9011,101.4852,1.41,17.176,-6.120955332474143,4.949135358924339,17.453728120554413,81.68703161227843,-163.69
45.34,116.5722,95.0037,0.09,15.279,23.824475718347916,12.924184228498348,24.809235088109993,83.77310299990711,-246.81
102.04,93.3067,99.0383,0.11,15.884,-0.3211288008520552,0.43637710128920926,-15.28131755784381,72.13968080105911,-190.48999999999998
70.59,97.1879,90.4607,0.2,11.454,5.4060971787343925,-7.621157768868258,-12.821030328962191,68.90518070127827,-178.10000000000002
40.86,99.6022,88.3712,0.15,9.786,8.246553249389766,-12.586018811143463,-11.601669591024756,68.09181203493557,-101.35
109.89,94.0295,101.8273,0.09,16.695,-13.656060407103332,2.1227260385555224,-20.829663732670088,74.08405365630868,-176.41
68.96,93.6947,87.3821,0.15,9.535,-19.625176500057474,0.511921044868191,0.8886673112995291,66.93604680789953,-134.45
47.19,110.8302,100.1563,0.12,18.27,18.780537732017088,-0.3445627954904662,22.385468808491325,77.54555320464554,-132.18
95.2,121.5744,103.3081,5.33,16.27,25.092115376502623,4.593984923594174,19.197366124740412,84.59373291505037,-207.76999999999998
89.49,115.1779,101.1948,0.08,13.244,15.637907596418543,24.939823206601375,-0.9461798911402974,87.79879134497592,-307.02000000000004
86.92,124.0801,102.8868,5.33,16.016,31.958693814175334,6.400579680318308,5.453975258110466,84.39160260239461,-200.26999999999998
32.73,121.5741,86.0108,0.05,12.549,29.755578490565647,8.382053243328524,31.854963347139844,77.83192755073324,-218.14999999999998
66.82,114.5676,102.8251,2.4,16.945,3.372185559531604,19.49210878734402,-2.86666757101387,83.3105017783901,-168.29999999999998
80.77,91.3415,92.8533,0.19,11.922,-24.867817566856175,-4.7639155630347485,-1.7230991037517684,69.36940556637269,-172.91
104.02,94.6364,102.6322,0.09,17.239,-17.834584586105496,-18.61173724626476,-17.077992061475378,74.97779836604059,-181.01
105.56,92.4755,99.0383,0.11,15.884,-25.471127118691882,-16.221617650123076,-19.242988434278697,72.13968080105911,-190.48999999999998
76.63,93.8905,92.2549,0.18,11.948,-22.770968487531473,-19.06096041861527,2.550365625221862,69.58299211874727,-173.62
65.87,115.0124,102.0057,2.4,17.731,0.3882424001200979,22.167636289860848,-0.8689836115310601,84.80888343328043,-181.29999999999998
84.02,97.3532,102.9611,0.09,16.756,6.581564787090222,4.001717814743078,-12.194822776464475,75.44151539401086,-161.91
70.74,94.8662,85.6853,0.16,11.566,0.24282411418863337,2.888074504925542,-21.913496410362775,67.28985777223066,-126.84
77.09,112.9756,103.2256,1.82,17.743,22.16814183216096,22.78061429648901,20.760291426519117,80.98444334669227,-159.88
58.67,102.3028,103.6151,0.12,17.178,8.95969240764507,-6.05898379355213,6.972692908939759,75.81768196671351,-154.28
39.77,101.7346,90.6266,0.16,10.383,-11.544668227078125,-12.728249102273093,12.750304776681798,69.102872307212,-99.74000000000001
81.28,92.5915,92.2549,0.18,11.948,-4.891159201751972,-0.7665044418032285,-19.160042885779948,69.58299211874727,-173.62
80.06,92.1485,89.1897,0.11,10.893,-2.86477164680361,-5.1852133856169385,-0.7597949469059007,67.88700985801516,-168.69
71.89,100.0719,102.9611,0.09,16.756,-11.421669811888592,0.4715759290457422,-9.98510424331175,75.44151539401086,-161.91
79.54,117.4145,102.3809,5.08,16.607,14.77154095489077,24.869854673267433,23.99268385664668,85.5078370937129,-240.82
81.1,119.8872,102.6309,5.33,16.574,17.843093696736425,27.955156481636646,-1.7069883216418558,84.19534433280862,-201.36999999999998
123.41,90.4593,96.5609,0.13,14.594,-2.302803173077439,-18.380279021421963,-3.9099172403683546,68.38811749640527,-228.87
63.67,114.8829,102.0057,2.4,17.731,24.671481358893544,-5.504037034112441,18.08671054376283,84.80888343328043,-181.29999999999998
52.59,108.408,102.7923,0.11,16.91,8.330110650442336,-5.877776899908749,-3.943093140855636,76.9489237349146,-155.48999999999998
107.04,95.0438,99.9899,0.07,15.614,-19.05275753846416,-23.401254512206226,-15.554678913591836,73.09228689945938,-167.23000000000002
80.45,115.1772,103.9297,2.19,17.991,-3.9286929713931107,-5.261729266348669,-1.380180170923495,82.75389283623186,-153.21
80.09,111.3537,102.381,1.7,17.829,23.098122581094493,-2.805243367234711,22.994923521459064,81.05742208682892,-156.3
108.96,90.9423,97.9084,0.16,15.456,-20.83913271687954,-0.43704121346813674,-22.972162603058333,71.00752435686209,-215.94
72.8,94.4489,85.6853,0.16,11.566,-12.876448232602765,-0.19812672502335094,1.766962255815696,67.28985777223066,-126.84
73.08,94.3295,92.2549,0.18,11.948,-0.7515482335512802,2.0048553400630498,-21.36731403725507,69.58299211874727,-173.62
51.93,116.2221,104.0126,2.2,18.061,0.9072108021379144,23.784727954372364,28.097225161358573,82.81220852435132,-156.20000000000002
112.96,92.4247,98.6434,0.15,15.861,-16.99898611361814,-19.639360625462988,-16.308961965163405,71.4707796528675,-213.75
42.34,98.8752,88.3712,0.15,9.786,8.723003486826265,1.5633795293837238,-14.919424232619926,68.09181203493557,-101.35
110.18,91.1087,96.1809,0.07,13.798,-3.536515512621108,-3.9608416907180977,-15.597422400584005,68.86485963128732,-219.53
86.17,121.4498,102.5001,5.33,15.932,28.750602939695426,7.500911701287705,33.22575797299061,90.53958299971174,-202.67
52.84,116.0179,104.0126,2.2,18.061,-0.17569808151806088,13.406377929049839,11.80767036474515,82.81220852435132,-156.20000000000002
47.88,111.9826,98.7315,0.38,17.735,21.160901793568176,10.07326907463144,8.47821138132625,77.89337362939281,-125.82000000000001
67.73,112.0176,98.3317,0.07,18.502,13.291907374144362,20.980435569139733,20.576999460717982,87.31841560700576,-466.43
65.99,114.8378,102.4176,2.39,18.027,26.044823381301676,24.62253861972794,9.1553887713415,83.76463007646028,-169.31
114.02,94.0829,102.2392,0.09,17.137,-22.53350767148238,-5.984697002854955,-17.429927744637464,73.94333904557696,-176.41
80.48,120.5116,102.8003,4.57,15.38,3.8732816229219758,2.6377491706731204,30.884170513168606,86.2151345399308,-288.73
41.44,111.5463,98.9471,0.24,17.503,-0.38961410076208125,-6.9572898524613125,19.66240244589268,77.53642102783887,-117.16000000000001
63.99,117.0617,102.7814,2.13,17.859,4.5029531073688345,29.408142667475868,5.258628906228924,84.73137371307159,-182.57
51.21,113.9923,100.128,0.91,17.081,-0.736255832138899,-0.7752241630390677,-1.9291157710354723,77.42757905608104,-142.49
67.65,92.794,87.5809,0.12,10.576,-1.3699620228543097,-14.402996088849541,0.6587718184944302,67.67039245481712,-142.88
123.89,90.6761,96.5609,0.13,14.594,-24.757367755469183,-4.595460198350654,-22.243860190711395,68.38811749640527,-228.87
109.27,93.1631,98.8987,0.09,16.021,-16.480331485670074,-19.113244635222948,-16.946059526547675,72.7944954916273,-171.01
100.74,89.6266,93.0045,0.16,13.081,-23.43644419993901,-19.511789909091483,-6.520941021372817,68.99329421626153,-230.04
105.59,91.4778,97.9084,0.16,15.456,-19.750895455219343,0.5888348986115455,-4.621804055026246,71.00752435686209,-215.94
83.4,114.1611,101.2684,0.08,13.553,23.026381016013975,20.870756567837233,-1.8202974431038688,88.43146137539948,-325.02000000000004
85.94,97.6047,102.9611,0.09,16.756,7.641043229693367,3.4720845546727164,-11.57480764369988,75.44151539401086,-161.91
53.08,115.0038,99.0492,0.79,17.061,23.44350928640202,-1.0482515803792891,-0.8600750852359673,77.46313532219179,-148.91
62.86,105.6891,101.2255,0.12,17.693,17.921576853300248,14.35157484958025,12.264308271131918,77.38391851732692,-152.28
55.5,108.6401,99.7482,1.15,18.313,18.76116391080678,9.87598508018188,16.059431262305402,76.66378152453994,-158.95
51.84,101.103,88.3712,0.15,9.786,-11.438309546772075,10.96964395277289,9.652257565618584,68.09181203493557,-101.35
76.57,90.9669,87.5809,0.12,10.576,-6.80069709757829,-25.099176779212485,-1.1381938874651998,67.67039245481712,-142.88
76.85,91.7668,89.1897,0.11,10.893,-20.205419299188364,-20.902895156695646,-15.733817197438771,67.88700985801516,-168.69
64.61,111.0997,101.4871,1.3,17.887,5.119354786822861,-0.7884260590484637,-4.694515501980745,76.23994269687859,-153.79999999999998
86.47,119.4297,103.0951,5.33,15.84,9.931507795003869,6.616906628958308,27.996917691869918,84.89791859223284,-210.67
60.12,106.5582,101.2255,0.12,17.693,5.395685587964749,-7.209821156448493,9.641426556186516,77.38391851732692,-152.28
112.11,120.0043,102.9024,0.33,14.486,31.920841536866718,27.551659228191316,20.483583695942453,88.46072571373163,-368.57
70.52,113.3349,103.2256,1.82,17.743,23.503162363730667,-5.955194354734317,20.531216267235287,80.98444334669227,-159.88
71.8,119.889,102.3809,5.08,16.607,7.911182478440537,7.479136466202818,27.95707761484907,85.5078370937129,-240.82
115.09,86.4234,94.0493,0.09,11.886,-27.636592907794288,-26.172778970406206,-22.021795503391672,69.2042872521196,-255.10999999999999
102.72,94.125,99.0383,0.11,15.884,-11.667989887216567,-17.4286333375149,-22.578273057485788,72.13968080105911,-190.48999999999998
62.19,116.5843,102.1494,1.55,17.594,-2.8498978786593465,25.637756751514118,1.2210675832776907,84.93281732905741,-217.45
110.93,115.8062,102.6732,0.2,14.049,2.180528680927063,27.714138565730106,-6.668192562707476,85.73933500954607,-390.3
95.16,127.7276,103.5326,2.56,14.191,6.538214515093133,37.10106254514931,5.061522149865794,87.71867207035137,-286.64
36.85,113.1664,98.9471,0.24,17.503,30.944165584783747,26.26430099992636,-1.2230333881481315,77.53642102783887,-117.16000000000001
115.91,90.6839,97.4595,0.16,14.496,-3.6558831341301556,-0.8678608361810225,-0.7199356261940126,68.41622470082594,-211.44
100.62,94.3807,99.0383,0.11,15.884,-19.045102985564945,-17.326742647013738,-0.2701920191385043,72.13968080105911,-190.48999999999998
60.79,111.5474,101.2493,1.16,18.003,-3.6775233104963334,14.284865380458122,20.623732772464052,76.40057181216739,-156.04
115.4,86.4669,94.0493,0.09,11.886,-32.303668118715144,-24.81387571541115,-7.906657223041746,69.2042872521196,-255.10999999999999
83.22,113.8391,101.2684,0.08,13.553,0.5944343904197735,7.71129662377672,-1.0201508706887186,88.43146137539948,-325.02000000000004
47.33,109.9464,101.0893,0.13,18.318,21.24136699017136,1.2024105279726305,12.93557890238841,77.30671248645152,-139.17000000000002
81.18,121.2518,102.7267,5.33,16.098,28.470969170603745,19.92898331404609,27.813488892777393,90.88188546040237,-197.76999999999998
115.86,122.6096,103.0505,1.68,13.965,9.917039751710943,34.784850313685546,8.527505054188689,88.12429104642057,-291.02
74.21,96.0199,91.9033,0.18,11.598,11.048158312602862,4.634682695702597,-6.141474133650293,68.96989857227703,-180.01999999999998
90.7,115.9874,101.1948,0.08,13.244,1.8871371962708716,4.39938181651256,14.00978624774658,87.79879134497592,-307.02000000000004
55.07,112.0876,98.8135,0.09,16.629,1.9474944154606266,-6.147633293895904,21.056036461230242,86.09003954014584,-375.31
109.09,93.8793,102.2392,0.09,17.137,-22.574922599087188,-11.898568106443241,1.8782725709045822,73.94333904557696,-176.41
110.42,92.5462,99.047,0.14,15.721,-24.51961347235453,-22.880930100004747,-7.52029290939814,71.67231640850345,-212.76000000000002
108.84,91.1217,97.9084,0.16,15.456,-5.101234223322459,-19.599611417136288,-22.393145650664948,71.00752435686209,-215.94
108.61,91.6871,97.9084,0.16,15.456,-20.950810174208566,-23.52334242507652,-23.522194195877468,71.00752435686209,-215.94
115.92,87.1797,95.0244,0.08,13.356,-22.22181579407535,0.8751102132061428,-3.6254978758403,69.05510664307118,-265.02000000000004
68.52,95.6581,85.6853,0.16,11.566,1.8947733952000112,1.6287915006640175,-16.734257230623527,67.28985777223066,-126.84
106.98,93.3653,97.4768,0.16,14.467,0.8850714562024242,-19.916060738881647,-13.876005460851593,68.47280810768234,-194.74
81.66,119.9174,102.8868,5.33,16.016,31.601363890269816,3.550068994578881,26.17067078546944,84.39160260239461,-200.26999999999998
108.39,93.2652,99.4897,0.08,15.827,1.721179969701292,-26.981169300918516,-19.024598618476574,72.62112774998288,-170.11999999999998
48.5,101.1142,85.7903,0.15,9.379,15.983652157555017,-10.649980913062528,-9.195473522657982,67.60990837247131,-112.44999999999999
98.08,95.8811,102.9417,0.09,16.959,0.23312192067372894,5.73111654880305,5.430696166690319,74.9724310143719,-176.41
114.39,89.8777,95.0244,0.08,13.356,-3.735434899261292,-4.771102566520491,-4.839865789860964,69.05510664307118,-265.02000000000004
74.91,92.6207,87.5809,0.12,10.576,-22.762918475550677,-16.967405784446786,-1.8115223763509825,67.67039245481712,-142.88
74.53,113.0122,100.0668,0.1,15.306,21.17295625806841,30.699955705593716,-2.7618671491910662,87.60845092171151,-394.2
66.41,114.9899,102.8251,2.4,16.945,13.722800556202808,1.010900472684706,24.414685684670868,83.3105017783901,-168.29999999999998
89.22,93.9205,97.4768,0.16,14.467,-2.044824266722012,-14.576102537236324,-5.0110644529669734,68.47280810768234,-194.74
62.0,116.344,102.1494,1.55,17.594,29.447015221795823,-4.047610014861647,27.698013471819927,84.93281732905741,-217.45
56.82,107.4526,101.2255,0.12,17.693,16.013590914342046,-12.362001017864833,-11.525091025263112,77.38391851732692,-152.28
126.98,90.9325,96.5609,0.13,14.594,-19.5374481693127,-5.298276711390038,-21.622008328025245,68.38811749640527,-228.87
93.45,123.3441,103.5326,2.56,14.191,7.265159809687627,6.342671703995428,10.145772646821904,87.71867207035137,-286.64
78.77,119.4293,102.3809,5.08,16.607,27.159991695103834,6.549966276376695,6.6165495422148,85.5078370937129,-240.82
78.0,122.7861,101.8266,4.1,14.048,5.53711407550026,30.791452428810185,6.921327298154445,86.99329009544462,-294.9
89.86,125.7464,103.5326,2.56,14.191,17.02499520718903,35.87419040436019,33.6548937160738,87.71867207035137,-286.64
52.29,109.8386,99.6323,1.16,17.051,20.791356225771864,20.54055181147849,-8.856408843629993,77.05525668582243,-147.94
69.03,107.7495,102.1943,1.51,17.662,-12.64316655600065,17.518713101406846,-3.4037883820440484,81.45202883278507,-158.69
111.67,89.8558,95.0244,0.08,13.356,-24.762348937823464,3.0696366241223627,-23.24065001618805,69.05510664307118,-265.02000000000004
80.29,93.0426,90.1356,0.16,11.772,-24.22383315375275,-2.73421696646704,-18.378171157174663,67.92917512065625,-168.04
106.56,91.2469,95.0244,0.08,13.356,-27.435775497350225,-2.2689371747319442,-1.6672414164708882,69.05510664307118,-265.02000000000004
41.24,117.5578,95.8914,0.09,16.77,7.027766195126306,-1.967687758407033,29.645849347292174,83.2758481406111,-327.01000000000005
77.37,110.2839,102.381,1.7,17.829,2.352122283630087,18.247642207382818,18.377233046130925,81.05742208682892,-156.3
72.53,115.942,102.4176,2.39,18.027,29.031181070114553,14.664409153214875,29.36114948017665,83.76463007646028,-169.31
58.64,117.668,102.7814,2.13,17.859,26.466801228684524,22.72283067257259,28.63011572206591,84.73137371307159,-182.57
114.55,92.1975,98.6434,0.15,15.861,1.041788816935152,2.58106293329714,-19.239127864044757,71.4707796528675,-213.75
110.17,90.7708,97.9084,0.16,15.456,-22.786237918708927,-1.9972857039517122,-7.0016095536383,71.00752435686209,-215.94
45.99,112.9842,98.6552,0.4,17.956,2.4484988289315,-0.024776086121680585,-1.756115884866416,78.33548528875178,-149.5
46.68,112.1434,100.337,1.04,17.13,-3.27629331907332,-2.4754347990562753,6.106873840348714,77.3771578822344,-147.46
108.01,94.5846,99.9899,0.07,15.614,-19.617398103137653,0.7070873770901986,-12.93767218550057,73.09228689945938,-167.23000000000002
64.63,115.0642,101.3372,1.55,16.841,24.80186556034598,-1.1000137523206943,13.808887965737915,83.83935868616409,-236.64999999999998
54.3,108.6881,101.0893,0.13,18.318,19.73905705358994,1.1498093112684016,19.48093207529333,77.30671248645152,-139.17000000000002
53.15,109.0504,99.7482,1.15,18.313,-3.4817257634253362,19.92455942594782,18.834262500163447,76.66378152453994,-158.95
59.32,107.1855,101.2255,0.12,17.693,-4.421035923647754,-13.1004239359645,-3.523141826665588,77.38391851732692,-152.28
46.88,113.1871,96.5256,0.09,16.663,19.667578020100528,-5.226690602724792,-5.227008022292612,84.62857494169045,-318.81
85.74,120.8468,102.8143,4.65,15.439,5.025542262493454,-1.5794133049262138,13.409197978194086,86.14798968662176,-250.25
109.69,94.0337,101.8273,0.09,16.695,-13.48298479778376,-25.21956891012387,-21.641391183482593,74.08405365630868,-176.41
75.79,119.9775,101.483,5.33,15.396,10.020229178434924,9.230725810416374,5.861036626846627,91.28363982756672,-205.36999999999998
97.86,90.0461,93.5916,0.18,12.605,-15.990409150491447,-16.43014584754454,-24.892108533727033,69.43953880764904,-214.62
112.23,94.1853,99.4897,0.08,15.827,-16.78795551789912,4.818275503640268,8.981248134185883,72.62112774998288,-170.11999999999998
90.99,123.621,103.3081,5.33,16.27,2.2956338107421814,32.864945734534516,31.337051792828685,84.59373291505037,-207.76999999999998
116.86,89.5968,97.0662,0.1,14.975,-4.718414781083801,-1.8083902028452448,-23.148485688038612,68.53128599520866,-212.4
63.61,107.8625,102.1943,1.51,17.662,-10.097726657081541,-8.247262197829496,-6.859477299142879,81.45202883278507,-158.69
78.46,120.1258,101.483,5.33,15.396,33.40477821915664,8.924149399867076,-5.9515719390327515,91.28363982756672,-205.36999999999998
52.31,116.9225,99.0406,0.54,18.277,24.140922203358706,0.8456814614203667,3.319094713625259,77.86380065694844,-138.96
62.37,116.5402,102.1494,1.55,17.594,-5.727829414096308,-0.9584593942278286,28.51255845855769,84.93281732905741,-217.45
113.3,92.2461,96.1809,0.07,13.798,2.95691363977284,0.05271292605546485,-2.261691214411432,68.86485963128732,-219.53
119.3,90.3269,96.5609,0.13,14.594,-16.257364700428788,-0.4890339183966641,-19.02375133799623,68.38811749640527,-228.87
